filename	label	sex	speaker	duration	condition	fold
Ses02F_impro06_M013	N	M	Ses02M	14.5	impro	2
Ses02F_impro06_M014	N	M	Ses02M	2.2	impro	2
Ses02F_impro06_M015	N	M	Ses02M	8.1	impro	2
Ses02F_impro06_M016	N	M	Ses02M	2.2	impro	2
Ses02F_impro06_M017	N	M	Ses02M	8.1	impro	2
Ses02F_impro06_M018	N	M	Ses02M	14.1	impro	2
Ses02F_impro06_M019	N	M	Ses02M	5.0	impro	2
Ses02F_impro01_F000	N	F	Ses02F	4.2	impro	2
Ses02F_impro01_F018	A	F	Ses02F	5.7	impro	2
Ses02F_impro01_F019	A	F	Ses02F	5.2	impro	2
Ses02F_impro01_F020	A	F	Ses02F	4.2	impro	2
Ses02F_impro01_F021	A	F	Ses02F	10.2	impro	2
Ses02F_impro01_M000	N	M	Ses02M	1.4	impro	2
Ses02F_impro01_M001	N	M	Ses02M	6.1	impro	2
Ses02F_impro01_M002	N	M	Ses02M	2.7	impro	2
Ses02F_impro01_M004	N	M	Ses02M	1.5	impro	2
Ses02F_impro01_M017	A	M	Ses02M	5.1	impro	2
Ses02F_impro01_M019	A	M	Ses02M	2.3	impro	2
Ses02F_impro08_F000	N	F	Ses02F	4.3	impro	2
Ses02F_impro08_F001	N	F	Ses02F	1.7	impro	2
Ses02F_impro08_F002	N	F	Ses02F	4.7	impro	2
Ses02F_impro08_F003	N	F	Ses02F	3.5	impro	2
Ses02F_impro08_F004	N	F	Ses02F	7.3	impro	2
Ses02F_impro08_F005	N	F	Ses02F	8.1	impro	2
Ses02F_impro08_F006	N	F	Ses02F	6.5	impro	2
Ses02F_impro08_F007	N	F	Ses02F	1.1	impro	2
Ses02F_impro08_F008	N	F	Ses02F	4.9	impro	2
Ses02F_impro08_F009	N	F	Ses02F	4.2	impro	2
Ses02F_impro08_F010	N	F	Ses02F	12.7	impro	2
Ses02F_impro08_F011	N	F	Ses02F	2.4	impro	2
Ses02F_impro08_F012	N	F	Ses02F	12.9	impro	2
Ses02F_impro08_F013	N	F	Ses02F	8.6	impro	2
Ses02F_impro08_F014	N	F	Ses02F	1.4	impro	2
Ses02F_impro08_F015	N	F	Ses02F	1.5	impro	2
Ses02F_impro08_F016	N	F	Ses02F	3.1	impro	2
Ses02F_impro08_F017	N	F	Ses02F	3.0	impro	2
Ses02F_impro08_F018	N	F	Ses02F	3.8	impro	2
Ses02F_impro08_F019	N	F	Ses02F	10.0	impro	2
Ses02F_impro08_F020	N	F	Ses02F	2.4	impro	2
Ses02F_impro08_F021	N	F	Ses02F	8.4	impro	2
Ses02F_impro08_F022	N	F	Ses02F	11.1	impro	2
Ses02F_impro08_F023	N	F	Ses02F	10.1	impro	2
Ses02F_impro08_F024	N	F	Ses02F	5.3	impro	2
Ses02F_impro08_F025	N	F	Ses02F	5.7	impro	2
Ses02F_impro08_F026	N	F	Ses02F	5.2	impro	2
Ses02F_impro08_F027	N	F	Ses02F	1.4	impro	2
Ses02F_impro08_M003	N	M	Ses02M	1.1	impro	2
Ses02F_impro08_M005	N	M	Ses02M	5.6	impro	2
Ses02F_impro08_M006	N	M	Ses02M	1.9	impro	2
Ses02F_impro08_M007	N	M	Ses02M	9.2	impro	2
Ses02F_impro08_M008	N	M	Ses02M	1.7	impro	2
Ses02F_impro08_M009	N	M	Ses02M	6.3	impro	2
Ses02F_impro08_M010	N	M	Ses02M	4.4	impro	2
Ses02F_impro08_M011	N	M	Ses02M	1.6	impro	2
Ses02F_impro08_M012	N	M	Ses02M	2.4	impro	2
Ses02F_impro08_M013	N	M	Ses02M	4.6	impro	2
Ses02F_impro08_M015	N	M	Ses02M	6.1	impro	2
Ses02F_impro08_M016	N	M	Ses02M	5.4	impro	2
Ses02F_impro08_M018	N	M	Ses02M	3.0	impro	2
Ses02F_impro08_M019	N	M	Ses02M	1.3	impro	2
Ses02M_impro07_F000	H	F	Ses02F	2.1	impro	2
Ses02M_impro07_F001	H	F	Ses02F	4.2	impro	2
Ses02M_impro07_F003	H	F	Ses02F	2.4	impro	2
Ses02M_impro07_F004	H	F	Ses02F	2.0	impro	2
Ses02M_impro07_F005	H	F	Ses02F	1.9	impro	2
Ses02M_impro07_F006	H	F	Ses02F	2.3	impro	2
Ses02M_impro07_F007	H	F	Ses02F	7.5	impro	2
Ses02M_impro07_F008	H	F	Ses02F	1.7	impro	2
Ses02M_impro07_F009	H	F	Ses02F	1.4	impro	2
Ses02M_impro07_F010	H	F	Ses02F	3.7	impro	2
Ses02M_impro07_F011	H	F	Ses02F	1.6	impro	2
Ses02M_impro07_F012	H	F	Ses02F	1.3	impro	2
Ses02M_impro07_F013	H	F	Ses02F	2.4	impro	2
Ses02M_impro07_F014	H	F	Ses02F	3.5	impro	2
Ses02M_impro07_F015	H	F	Ses02F	1.6	impro	2
Ses02M_impro07_F016	H	F	Ses02F	2.0	impro	2
Ses02M_impro07_F017	H	F	Ses02F	4.3	impro	2
Ses02M_impro07_F018	H	F	Ses02F	8.0	impro	2
Ses02M_impro07_F019	H	F	Ses02F	2.0	impro	2
Ses02M_impro07_F020	H	F	Ses02F	3.4	impro	2
Ses02M_impro07_F021	H	F	Ses02F	1.6	impro	2
Ses02M_impro07_F022	H	F	Ses02F	2.3	impro	2
Ses02M_impro07_F023	H	F	Ses02F	4.0	impro	2
Ses02M_impro07_F024	H	F	Ses02F	2.1	impro	2
Ses02M_impro07_F025	H	F	Ses02F	5.8	impro	2
Ses02M_impro07_F026	H	F	Ses02F	1.5	impro	2
Ses02M_impro07_F027	H	F	Ses02F	1.9	impro	2
Ses02M_impro07_F028	H	F	Ses02F	4.8	impro	2
Ses02M_impro07_F029	H	F	Ses02F	4.4	impro	2
Ses02M_impro07_M002	H	M	Ses02M	1.5	impro	2
Ses02M_impro07_M006	H	M	Ses02M	2.5	impro	2
Ses02M_impro07_M007	H	M	Ses02M	4.9	impro	2
Ses02M_impro07_M008	H	M	Ses02M	1.2	impro	2
Ses02M_impro07_M009	H	M	Ses02M	5.9	impro	2
Ses02M_impro07_M010	H	M	Ses02M	1.4	impro	2
Ses02M_impro07_M011	H	M	Ses02M	1.8	impro	2
Ses02M_impro07_M013	H	M	Ses02M	1.6	impro	2
Ses02M_impro07_M014	H	M	Ses02M	3.2	impro	2
Ses02M_impro07_M015	H	M	Ses02M	3.5	impro	2
Ses02M_impro07_M017	H	M	Ses02M	3.4	impro	2
Ses02M_impro07_M018	H	M	Ses02M	1.0	impro	2
Ses02M_impro07_M019	H	M	Ses02M	2.2	impro	2
Ses02M_impro07_M020	H	M	Ses02M	4.3	impro	2
Ses02M_impro07_M021	H	M	Ses02M	5.2	impro	2
Ses02M_impro07_M022	H	M	Ses02M	1.6	impro	2
Ses02M_impro07_M023	H	M	Ses02M	7.4	impro	2
Ses02M_impro07_M024	H	M	Ses02M	2.5	impro	2
Ses02M_impro07_M025	H	M	Ses02M	7.1	impro	2
Ses02M_impro07_M026	H	M	Ses02M	9.3	impro	2
Ses02M_impro07_M029	H	M	Ses02M	7.4	impro	2
Ses02M_impro07_M030	H	M	Ses02M	1.9	impro	2
Ses02M_impro07_M031	H	M	Ses02M	8.3	impro	2
Ses02M_impro07_M032	H	M	Ses02M	4.1	impro	2
Ses02M_script03_1_F002	H	F	Ses02F	2.7	script	2
Ses02M_script03_1_F003	H	F	Ses02F	2.4	script	2
Ses02M_script03_1_F005	H	F	Ses02F	3.8	script	2
Ses02M_script03_1_F006	H	F	Ses02F	2.7	script	2
Ses02M_script03_1_F007	H	F	Ses02F	4.1	script	2
Ses02M_script03_1_F012	H	F	Ses02F	1.5	script	2
Ses02M_script03_1_F015	S	F	Ses02F	2.5	script	2
Ses02M_script03_1_F021	H	F	Ses02F	2.7	script	2
Ses02M_script03_1_F022	H	F	Ses02F	5.2	script	2
Ses02M_script03_1_F023	H	F	Ses02F	6.7	script	2
Ses02M_script03_1_F024	H	F	Ses02F	2.8	script	2
Ses02M_script03_1_F025	H	F	Ses02F	4.6	script	2
Ses02M_script03_1_F027	H	F	Ses02F	7.9	script	2
Ses02M_script03_1_F028	H	F	Ses02F	4.6	script	2
Ses02M_script03_1_F029	H	F	Ses02F	2.8	script	2
Ses02M_script03_1_M005	H	M	Ses02M	6.6	script	2
Ses02M_script03_1_M007	H	M	Ses02M	2.1	script	2
Ses02M_script03_1_M008	H	M	Ses02M	4.5	script	2
Ses02M_script03_1_M009	S	M	Ses02M	2.0	script	2
Ses02M_script03_1_M010	H	M	Ses02M	3.7	script	2
Ses02M_script03_1_M011	H	M	Ses02M	9.1	script	2
Ses02M_script03_1_M012	H	M	Ses02M	3.1	script	2
Ses02M_script03_1_M014	H	M	Ses02M	4.0	script	2
Ses02M_script03_1_M015	H	M	Ses02M	3.3	script	2
Ses02M_script03_1_M016	S	M	Ses02M	3.8	script	2
Ses02M_script03_1_M018	H	M	Ses02M	2.9	script	2
Ses02M_script03_1_M019	H	M	Ses02M	6.1	script	2
Ses02M_script03_1_M020	H	M	Ses02M	2.6	script	2
Ses02M_script03_1_M021	H	M	Ses02M	13.7	script	2
Ses02M_script03_1_M022	H	M	Ses02M	4.8	script	2
Ses02M_script03_1_M024	H	M	Ses02M	3.7	script	2
Ses02M_script03_1_M029	H	M	Ses02M	2.6	script	2
Ses02M_script03_1_M031	H	M	Ses02M	2.5	script	2
Ses02F_impro02_F000	S	F	Ses02F	3.0	impro	2
Ses02F_impro02_F001	S	F	Ses02F	6.0	impro	2
Ses02F_impro02_F002	S	F	Ses02F	7.3	impro	2
Ses02F_impro02_F003	S	F	Ses02F	2.6	impro	2
Ses02F_impro02_F004	S	F	Ses02F	12.2	impro	2
Ses02F_impro02_F005	S	F	Ses02F	3.1	impro	2
Ses02F_impro02_F006	S	F	Ses02F	6.8	impro	2
Ses02F_impro02_F007	S	F	Ses02F	11.9	impro	2
Ses02F_impro02_F008	S	F	Ses02F	11.2	impro	2
Ses02F_impro02_F009	S	F	Ses02F	4.1	impro	2
Ses02F_impro02_F010	S	F	Ses02F	7.8	impro	2
Ses02F_impro02_F011	S	F	Ses02F	8.2	impro	2
Ses02F_impro02_F012	S	F	Ses02F	6.3	impro	2
Ses02F_impro02_F013	S	F	Ses02F	13.1	impro	2
Ses02F_impro02_M007	S	M	Ses02M	13.5	impro	2
Ses02F_impro02_M012	S	M	Ses02M	1.9	impro	2
Ses02F_impro05_F000	N	F	Ses02F	3.7	impro	2
Ses02F_impro05_F001	N	F	Ses02F	7.3	impro	2
Ses02F_impro05_F004	N	F	Ses02F	1.5	impro	2
Ses02F_impro05_F006	A	F	Ses02F	8.4	impro	2
Ses02F_impro05_F010	A	F	Ses02F	3.0	impro	2
Ses02F_impro05_F019	A	F	Ses02F	6.1	impro	2
Ses02F_impro05_M000	N	M	Ses02M	4.6	impro	2
Ses02F_impro05_M001	N	M	Ses02M	8.6	impro	2
Ses02F_impro05_M002	N	M	Ses02M	6.5	impro	2
Ses02F_impro05_M003	N	M	Ses02M	7.3	impro	2
Ses02F_impro05_M004	N	M	Ses02M	7.2	impro	2
Ses02F_impro05_M005	N	M	Ses02M	4.4	impro	2
Ses02F_impro05_M006	N	M	Ses02M	10.0	impro	2
Ses02F_impro05_M007	N	M	Ses02M	6.9	impro	2
Ses02F_impro05_M008	N	M	Ses02M	8.0	impro	2
Ses02F_impro05_M009	N	M	Ses02M	4.0	impro	2
Ses02F_impro05_M010	N	M	Ses02M	7.1	impro	2
Ses02F_impro05_M011	N	M	Ses02M	7.7	impro	2
Ses02F_impro05_M012	N	M	Ses02M	16.6	impro	2
Ses02F_impro05_M013	N	M	Ses02M	4.0	impro	2
Ses02F_impro05_M014	N	M	Ses02M	7.0	impro	2
Ses02F_impro05_M015	N	M	Ses02M	1.9	impro	2
Ses02F_impro05_M016	N	M	Ses02M	11.8	impro	2
Ses02F_impro05_M017	N	M	Ses02M	3.4	impro	2
Ses02F_impro05_M018	N	M	Ses02M	1.8	impro	2
Ses02F_impro05_M019	N	M	Ses02M	14.5	impro	2
Ses02F_impro05_M020	N	M	Ses02M	17.9	impro	2
Ses02F_impro05_M021	N	M	Ses02M	5.7	impro	2
Ses02M_script01_3_F001	H	F	Ses02F	2.5	script	2
Ses02M_script01_3_F002	H	F	Ses02F	5.1	script	2
Ses02M_script01_3_F003	H	F	Ses02F	7.4	script	2
Ses02M_script01_3_F007	H	F	Ses02F	3.5	script	2
Ses02M_script01_3_F008	N	F	Ses02F	3.8	script	2
Ses02M_script01_3_F009	H	F	Ses02F	4.8	script	2
Ses02M_script01_3_F012	H	F	Ses02F	3.8	script	2
Ses02M_script01_3_F013	H	F	Ses02F	2.2	script	2
Ses02M_script01_3_F019	S	F	Ses02F	9.6	script	2
Ses02M_script01_3_F021	S	F	Ses02F	3.8	script	2
Ses02M_script01_3_F025	S	F	Ses02F	3.5	script	2
Ses02M_script01_3_F026	S	F	Ses02F	9.5	script	2
Ses02M_script01_3_F027	S	F	Ses02F	8.5	script	2
Ses02M_script01_3_F028	H	F	Ses02F	3.4	script	2
Ses02M_script01_3_M000	H	M	Ses02M	3.2	script	2
Ses02M_script01_3_M010	H	M	Ses02M	10.1	script	2
Ses02M_script01_3_M014	H	M	Ses02M	3.5	script	2
Ses02M_script01_3_M015	H	M	Ses02M	2.8	script	2
Ses02M_script01_3_M020	S	M	Ses02M	4.3	script	2
Ses02M_script01_3_M021	S	M	Ses02M	3.4	script	2
Ses02M_script01_3_M022	S	M	Ses02M	5.8	script	2
Ses02M_script01_3_M025	S	M	Ses02M	3.9	script	2
Ses02M_script01_3_M026	S	M	Ses02M	3.1	script	2
Ses02M_script01_3_M027	S	M	Ses02M	7.2	script	2
Ses02M_script01_3_M028	S	M	Ses02M	15.2	script	2
Ses02M_script01_3_M029	S	M	Ses02M	10.2	script	2
Ses02M_script01_3_M030	S	M	Ses02M	16.7	script	2
Ses02M_script01_3_M031	S	M	Ses02M	12.5	script	2
Ses02M_script01_3_M032	S	M	Ses02M	20.5	script	2
Ses02M_script01_3_M033	S	M	Ses02M	22.5	script	2
Ses02M_script01_3_M034	S	M	Ses02M	13.2	script	2
Ses02M_script01_3_M035	S	M	Ses02M	14.1	script	2
Ses02M_script01_3_M036	N	M	Ses02M	3.5	script	2
Ses02M_impro04_F000	N	F	Ses02F	1.8	impro	2
Ses02M_impro04_F001	N	F	Ses02F	3.1	impro	2
Ses02M_impro04_F002	N	F	Ses02F	3.2	impro	2
Ses02M_impro04_F003	N	F	Ses02F	3.5	impro	2
Ses02M_impro04_F004	N	F	Ses02F	3.0	impro	2
Ses02M_impro04_F005	N	F	Ses02F	6.7	impro	2
Ses02M_impro04_F006	N	F	Ses02F	5.3	impro	2
Ses02M_impro04_F007	N	F	Ses02F	4.4	impro	2
Ses02M_impro04_F008	N	F	Ses02F	6.6	impro	2
Ses02M_impro04_F009	S	F	Ses02F	1.8	impro	2
Ses02M_impro04_F010	N	F	Ses02F	5.4	impro	2
Ses02M_impro04_F011	N	F	Ses02F	10.5	impro	2
Ses02M_impro04_F012	N	F	Ses02F	3.6	impro	2
Ses02M_impro04_F014	N	F	Ses02F	6.7	impro	2
Ses02M_impro04_F015	N	F	Ses02F	7.4	impro	2
Ses02M_impro04_F016	N	F	Ses02F	5.0	impro	2
Ses02M_impro04_M014	S	M	Ses02M	5.5	impro	2
Ses02M_impro04_M019	A	M	Ses02M	3.3	impro	2
Ses02M_impro04_M022	S	M	Ses02M	3.1	impro	2
Ses02M_impro03_F000	H	F	Ses02F	3.8	impro	2
Ses02M_impro03_F001	H	F	Ses02F	1.9	impro	2
Ses02M_impro03_F003	H	F	Ses02F	2.3	impro	2
Ses02M_impro03_F004	H	F	Ses02F	1.3	impro	2
Ses02M_impro03_F005	H	F	Ses02F	1.7	impro	2
Ses02M_impro03_F007	H	F	Ses02F	3.9	impro	2
Ses02M_impro03_F008	H	F	Ses02F	4.2	impro	2
Ses02M_impro03_F011	H	F	Ses02F	2.1	impro	2
Ses02M_impro03_F012	H	F	Ses02F	3.5	impro	2
Ses02M_impro03_F013	H	F	Ses02F	9.4	impro	2
Ses02M_impro03_F014	H	F	Ses02F	1.4	impro	2
Ses02M_impro03_F015	H	F	Ses02F	3.8	impro	2
Ses02M_impro03_F016	H	F	Ses02F	2.1	impro	2
Ses02M_impro03_F017	H	F	Ses02F	2.4	impro	2
Ses02M_impro03_F018	H	F	Ses02F	2.0	impro	2
Ses02M_impro03_F020	H	F	Ses02F	2.6	impro	2
Ses02M_impro03_F023	H	F	Ses02F	5.2	impro	2
Ses02M_impro03_F024	H	F	Ses02F	5.9	impro	2
Ses02M_impro03_F028	H	F	Ses02F	5.3	impro	2
Ses02M_impro03_M000	H	M	Ses02M	2.4	impro	2
Ses02M_impro03_M001	H	M	Ses02M	3.2	impro	2
Ses02M_impro03_M005	H	M	Ses02M	3.3	impro	2
Ses02M_impro03_M008	H	M	Ses02M	5.3	impro	2
Ses02M_impro03_M009	H	M	Ses02M	5.8	impro	2
Ses02M_impro03_M010	H	M	Ses02M	7.6	impro	2
Ses02M_impro03_M011	H	M	Ses02M	3.4	impro	2
Ses02M_impro03_M012	H	M	Ses02M	0.9	impro	2
Ses02M_impro03_M014	H	M	Ses02M	1.5	impro	2
Ses02M_impro03_M015	H	M	Ses02M	1.7	impro	2
Ses02M_impro03_M016	H	M	Ses02M	1.4	impro	2
Ses02M_impro03_M017	H	M	Ses02M	3.6	impro	2
Ses02M_impro03_M018	H	M	Ses02M	1.6	impro	2
Ses02M_impro03_M019	H	M	Ses02M	1.5	impro	2
Ses02M_impro03_M020	H	M	Ses02M	5.1	impro	2
Ses02M_impro03_M021	H	M	Ses02M	4.4	impro	2
Ses02M_impro03_M024	H	M	Ses02M	6.7	impro	2
Ses02M_impro03_M026	H	M	Ses02M	1.3	impro	2
Ses02M_impro03_M027	H	M	Ses02M	8.2	impro	2
Ses02M_impro03_M028	H	M	Ses02M	1.7	impro	2
Ses02M_impro03_M030	H	M	Ses02M	3.9	impro	2
Ses02M_impro03_M031	H	M	Ses02M	1.0	impro	2
Ses02M_script03_2_F000	H	F	Ses02F	3.0	script	2
Ses02M_script03_2_F001	H	F	Ses02F	2.9	script	2
Ses02M_script03_2_F002	N	F	Ses02F	4.9	script	2
Ses02M_script03_2_F003	N	F	Ses02F	4.3	script	2
Ses02M_script03_2_F005	N	F	Ses02F	1.6	script	2
Ses02M_script03_2_F006	N	F	Ses02F	3.0	script	2
Ses02M_script03_2_F007	N	F	Ses02F	5.0	script	2
Ses02M_script03_2_F009	N	F	Ses02F	1.9	script	2
Ses02M_script03_2_F011	N	F	Ses02F	4.4	script	2
Ses02M_script03_2_F012	N	F	Ses02F	2.8	script	2
Ses02M_script03_2_F014	A	F	Ses02F	1.3	script	2
Ses02M_script03_2_F015	N	F	Ses02F	4.9	script	2
Ses02M_script03_2_F019	A	F	Ses02F	1.7	script	2
Ses02M_script03_2_F023	A	F	Ses02F	6.8	script	2
Ses02M_script03_2_F024	N	F	Ses02F	3.6	script	2
Ses02M_script03_2_F028	A	F	Ses02F	2.2	script	2
Ses02M_script03_2_F035	A	F	Ses02F	4.2	script	2
Ses02M_script03_2_F036	A	F	Ses02F	2.1	script	2
Ses02M_script03_2_F037	A	F	Ses02F	5.9	script	2
Ses02M_script03_2_F038	A	F	Ses02F	6.5	script	2
Ses02M_script03_2_F039	A	F	Ses02F	4.2	script	2
Ses02M_script03_2_F040	A	F	Ses02F	2.1	script	2
Ses02M_script03_2_F041	A	F	Ses02F	11.4	script	2
Ses02M_script03_2_F042	A	F	Ses02F	3.9	script	2
Ses02M_script03_2_M000	N	M	Ses02M	3.9	script	2
Ses02M_script03_2_M001	A	M	Ses02M	3.7	script	2
Ses02M_script03_2_M003	A	M	Ses02M	4.1	script	2
Ses02M_script03_2_M005	A	M	Ses02M	2.7	script	2
Ses02M_script03_2_M007	A	M	Ses02M	2.1	script	2
Ses02M_script03_2_M010	N	M	Ses02M	2.4	script	2
Ses02M_script03_2_M011	N	M	Ses02M	4.2	script	2
Ses02M_script03_2_M012	N	M	Ses02M	6.7	script	2
Ses02M_script03_2_M016	N	M	Ses02M	2.9	script	2
Ses02M_script03_2_M018	N	M	Ses02M	3.3	script	2
Ses02M_script03_2_M024	N	M	Ses02M	4.2	script	2
Ses02M_script03_2_M026	A	M	Ses02M	3.0	script	2
Ses02M_script03_2_M027	A	M	Ses02M	3.8	script	2
Ses02M_script03_2_M031	A	M	Ses02M	4.7	script	2
Ses02M_script03_2_M032	N	M	Ses02M	2.6	script	2
Ses02M_script03_2_M033	N	M	Ses02M	2.1	script	2
Ses02M_script03_2_M039	A	M	Ses02M	1.8	script	2
Ses02M_script03_2_M040	A	M	Ses02M	2.7	script	2
Ses02M_script03_2_M041	A	M	Ses02M	2.5	script	2
Ses02M_script03_2_M042	A	M	Ses02M	6.5	script	2
Ses02M_script03_2_M043	A	M	Ses02M	2.1	script	2
Ses02M_script03_2_M044	A	M	Ses02M	1.8	script	2
Ses02M_script03_2_M045	A	M	Ses02M	1.5	script	2
Ses02M_script03_2_M046	A	M	Ses02M	1.2	script	2
Ses02M_script03_2_M047	A	M	Ses02M	9.8	script	2
Ses02M_script02_2_F005	A	F	Ses02F	7.8	script	2
Ses02M_script02_2_F006	A	F	Ses02F	4.4	script	2
Ses02M_script02_2_F011	A	F	Ses02F	12.0	script	2
Ses02M_script02_2_F013	A	F	Ses02F	6.6	script	2
Ses02M_script02_2_F015	S	F	Ses02F	6.4	script	2
Ses02M_script02_2_F016	S	F	Ses02F	8.9	script	2
Ses02M_script02_2_F017	S	F	Ses02F	8.7	script	2
Ses02M_script02_2_F018	S	F	Ses02F	8.1	script	2
Ses02M_script02_2_F019	S	F	Ses02F	5.6	script	2
Ses02M_script02_2_F020	S	F	Ses02F	5.4	script	2
Ses02M_script02_2_F021	S	F	Ses02F	0.9	script	2
Ses02M_script02_2_F022	S	F	Ses02F	1.0	script	2
Ses02M_script02_2_F031	S	F	Ses02F	5.3	script	2
Ses02M_script02_2_F034	S	F	Ses02F	14.4	script	2
Ses02M_script02_2_F037	H	F	Ses02F	3.0	script	2
Ses02M_script02_2_F038	S	F	Ses02F	7.3	script	2
Ses02M_script02_2_F042	H	F	Ses02F	2.8	script	2
Ses02M_script02_2_F044	S	F	Ses02F	2.2	script	2
Ses02M_script02_2_F045	H	F	Ses02F	1.5	script	2
Ses02M_script02_2_F046	N	F	Ses02F	1.4	script	2
Ses02M_script02_2_M000	N	M	Ses02M	2.0	script	2
Ses02M_script02_2_M001	N	M	Ses02M	1.9	script	2
Ses02M_script02_2_M002	N	M	Ses02M	4.8	script	2
Ses02M_script02_2_M010	N	M	Ses02M	2.2	script	2
Ses02M_script02_2_M015	N	M	Ses02M	11.8	script	2
Ses02M_script02_2_M016	N	M	Ses02M	4.5	script	2
Ses02M_script02_2_M017	N	M	Ses02M	6.2	script	2
Ses02M_script02_2_M019	H	M	Ses02M	9.4	script	2
Ses02M_script02_2_M020	H	M	Ses02M	5.5	script	2
Ses02M_script02_2_M021	N	M	Ses02M	5.5	script	2
Ses02M_script02_2_M022	N	M	Ses02M	2.3	script	2
Ses02M_script02_2_M023	N	M	Ses02M	1.8	script	2
Ses02M_script02_2_M025	N	M	Ses02M	1.6	script	2
Ses02M_script02_2_M029	A	M	Ses02M	12.9	script	2
Ses02M_script02_2_M035	S	M	Ses02M	2.1	script	2
Ses02M_script02_2_M037	S	M	Ses02M	3.7	script	2
Ses02M_script02_2_M038	S	M	Ses02M	5.9	script	2
Ses02M_script02_2_M040	H	M	Ses02M	4.3	script	2
Ses02M_script02_2_M041	H	M	Ses02M	6.1	script	2
Ses02M_script02_2_M042	H	M	Ses02M	2.2	script	2
Ses02M_script02_2_M045	H	M	Ses02M	4.2	script	2
Ses02M_script02_2_M046	H	M	Ses02M	1.4	script	2
Ses02F_script01_2_F005	A	F	Ses02F	2.1	script	2
Ses02F_script01_2_F012	A	F	Ses02F	5.2	script	2
Ses02F_script01_2_F013	A	F	Ses02F	7.2	script	2
Ses02F_script01_2_M001	N	M	Ses02M	3.1	script	2
Ses02F_script01_2_M002	N	M	Ses02M	5.6	script	2
Ses02F_script01_2_M004	N	M	Ses02M	2.3	script	2
Ses02F_script01_2_M005	N	M	Ses02M	1.7	script	2
Ses02F_script01_2_M006	N	M	Ses02M	1.9	script	2
Ses02F_script01_2_M007	N	M	Ses02M	1.9	script	2
Ses02F_script01_2_M008	N	M	Ses02M	2.3	script	2
Ses02F_script01_2_M016	A	M	Ses02M	2.5	script	2
Ses02F_script01_2_M017	A	M	Ses02M	2.3	script	2
Ses02F_script01_2_M018	A	M	Ses02M	4.5	script	2
Ses02M_impro02_F000	S	F	Ses02F	2.1	impro	2
Ses02M_impro02_F001	S	F	Ses02F	7.8	impro	2
Ses02M_impro02_F002	S	F	Ses02F	2.8	impro	2
Ses02M_impro02_F003	S	F	Ses02F	1.3	impro	2
Ses02M_impro02_F004	S	F	Ses02F	3.9	impro	2
Ses02M_impro02_F005	S	F	Ses02F	1.6	impro	2
Ses02M_impro02_F006	S	F	Ses02F	1.5	impro	2
Ses02M_impro02_F007	S	F	Ses02F	2.0	impro	2
Ses02M_impro02_F008	S	F	Ses02F	3.0	impro	2
Ses02M_impro02_F009	S	F	Ses02F	4.8	impro	2
Ses02M_impro02_F010	S	F	Ses02F	6.7	impro	2
Ses02M_impro02_F012	S	F	Ses02F	4.2	impro	2
Ses02M_impro02_F013	S	F	Ses02F	4.7	impro	2
Ses02M_impro02_F014	S	F	Ses02F	2.6	impro	2
Ses02M_impro02_M000	S	M	Ses02M	8.1	impro	2
Ses02M_impro02_M001	S	M	Ses02M	4.7	impro	2
Ses02M_impro02_M002	S	M	Ses02M	1.0	impro	2
Ses02M_impro02_M007	S	M	Ses02M	2.1	impro	2
Ses02M_impro02_M008	S	M	Ses02M	6.2	impro	2
Ses02M_impro02_M009	S	M	Ses02M	9.2	impro	2
Ses02M_impro02_M013	S	M	Ses02M	8.6	impro	2
Ses02M_impro02_M014	N	M	Ses02M	8.1	impro	2
Ses02M_impro02_M017	S	M	Ses02M	4.8	impro	2
Ses02M_impro02_M018	S	M	Ses02M	12.6	impro	2
Ses02M_script01_2_F000	A	F	Ses02F	2.4	script	2
Ses02M_script01_2_F001	A	F	Ses02F	4.1	script	2
Ses02M_script01_2_F002	A	F	Ses02F	3.2	script	2
Ses02M_script01_2_F003	A	F	Ses02F	2.3	script	2
Ses02M_script01_2_F005	A	F	Ses02F	2.2	script	2
Ses02M_script01_2_F006	A	F	Ses02F	3.6	script	2
Ses02M_script01_2_F010	A	F	Ses02F	8.2	script	2
Ses02M_script01_2_F013	S	F	Ses02F	3.6	script	2
Ses02M_script01_2_M001	N	M	Ses02M	3.1	script	2
Ses02M_script01_2_M004	N	M	Ses02M	2.2	script	2
Ses02M_script01_2_M005	N	M	Ses02M	1.8	script	2
Ses02M_script01_2_M007	N	M	Ses02M	2.1	script	2
Ses02M_script01_2_M016	A	M	Ses02M	2.7	script	2
Ses02M_script01_2_M017	A	M	Ses02M	2.7	script	2
Ses02M_impro05_F000	N	F	Ses02F	1.2	impro	2
Ses02M_impro05_F001	N	F	Ses02F	4.0	impro	2
Ses02M_impro05_F002	N	F	Ses02F	1.8	impro	2
Ses02M_impro05_F003	N	F	Ses02F	11.4	impro	2
Ses02M_impro05_F004	N	F	Ses02F	6.1	impro	2
Ses02M_impro05_F005	N	F	Ses02F	8.1	impro	2
Ses02M_impro05_F006	N	F	Ses02F	7.4	impro	2
Ses02M_impro05_F007	N	F	Ses02F	13.2	impro	2
Ses02M_impro05_F008	N	F	Ses02F	2.2	impro	2
Ses02M_impro05_F009	N	F	Ses02F	0.7	impro	2
Ses02M_impro05_F010	N	F	Ses02F	1.2	impro	2
